index,id,embedding,source,topic,document
46,55f07a1d-0164-456c-91ec-cc9560f9076c,"[-0.38750776648521423, 0.824898898601532, -3.3086395263671875, -1.137808084487915, 1.0837206840515137, 0.7774001359939575, 1.2435427904129028, -0.1136624813079834, 0.5070082545280457, 0.22687062621116638, 0.8576648831367493, 0.8088453412055969, 2.431582450866699, 0.1731877326965332, 0.044457804411649704, -2.1083009243011475, -0.5555360317230225, -0.05834125354886055, -1.0295250415802002, 0.7522323727607727, -1.406591534614563, 1.1457425355911255, 0.9050756692886353, 0.5415444374084473, 1.029244303703308, 0.23438426852226257, -0.8415431380271912, 0.74200439453125, -1.0171409845352173, -1.273248314857483, -0.15951015055179596, -0.18823155760765076, -0.35355237126350403, 1.0385425090789795, 0.13443277776241302, -0.8015549778938293, 1.3576438426971436, 0.43058377504348755, 1.0202059745788574, 0.04855054244399071, 0.5227747559547424, 0.14517629146575928, 0.27790871262550354, 0.03400273993611336, 0.7206752896308899, 0.3136615753173828, 0.7687984704971313, -0.4104377031326294, 1.3418172597885132, -0.22004786133766174, 0.10291377454996109, -0.5074647665023804, 0.1315595656633377, 0.7742926478385925, 1.3113008737564087, 0.5930190682411194, 0.5311371088027954, -0.4463198184967041, -0.36958014965057373, -1.7248893976211548, 1.9382294416427612, 2.1574902534484863, -1.7855437994003296, 2.494438886642456, 0.7507728338241577, -0.6891152858734131, -0.5681391358375549, -0.21441279351711273, -0.5300041437149048, -1.4405415058135986, 0.32634884119033813, -1.4565930366516113, -0.05414252728223801, 0.2903503477573395, -0.7912895083427429, 0.7203883528709412, -0.3037266135215759, -0.42998629808425903, 0.5609128475189209, 1.5716357231140137, -0.1476188749074936, 0.30756640434265137, 1.9316688776016235, 1.0488805770874023, 0.5766218304634094, -0.555986762046814, -0.8182797431945801, -0.8830409049987793, -0.8579258918762207, 1.0090858936309814, 0.5889110565185547, -0.243063285946846, -0.15346507728099823, 0.4250148832798004, -0.43713879585266113, 1.0669796466827393, -0.6659227609634399, 0.28699395060539246, -1.2608754634857178, -0.3626564145088196, -1.675849199295044, -0.6539731621742249, 1.2464680671691895, 0.24291658401489258, 1.0035655498504639, -0.23692579567432404, 0.07123954594135284, 0.11784476786851883, -0.5585367679595947, 0.3072833716869354, -0.4276905357837677, 0.3957027792930603, -0.5452923774719238, 0.21652312576770782, -0.4148828387260437, -0.7471635937690735, -0.20725026726722717, -0.8142485618591309, 1.6977965831756592, 0.9194540977478027, -0.35966598987579346, -0.4692942202091217, -0.5679216980934143, 1.167160153388977, -0.7323076128959656, 0.8883968591690063, -1.4626879692077637, -0.684633195400238, -0.03827885910868645, -0.6805605888366699, 0.5695291757583618, 0.015168297104537487, -0.4497871696949005, -0.74846351146698, -0.3487069606781006, 0.5135001540184021, -0.38852524757385254, -1.141129732131958, -0.4372358024120331, 0.6781728267669678, 1.3980183601379395, 0.5337544083595276, 0.639565646648407, -0.5649316310882568, -0.6738241910934448, -0.2972599267959595, 0.9045849442481995, -0.7429807782173157, 0.25068607926368713, 0.5094754695892334, -0.12281741201877594, 1.8535544872283936, 0.12449995428323746, 1.0012239217758179, 0.12726835906505585, -0.13516300916671753, -0.892526388168335, 0.19635586440563202, 0.74406498670578, 0.4162921905517578, 0.9819942712783813, 0.23409299552440643, -0.7283534407615662, 1.6494150161743164, -0.4165731966495514, -0.4057199954986572, -0.013512545265257359, 0.2676396071910858, 0.6727427840232849, 1.1457027196884155, -0.6729440093040466, 0.1444416642189026, 0.6718101501464844, 0.2508068084716797, 0.07050775736570358, -0.5866169333457947, 0.618281900882721, -0.5772306323051453, 0.14833231270313263, -0.9477963447570801, 0.3925647735595703, -1.1294748783111572, 0.6273797750473022, 0.9198336601257324, 0.0014962084824219346, -0.9716455340385437, -0.22915491461753845, 0.22116270661354065, -0.3919663727283478, -1.214126467704773, -0.27124035358428955, -0.2525290250778198, -0.2565132975578308, -1.7101168632507324, -1.3158599138259888, -0.05234906077384949, 0.39354825019836426, 0.4176866412162781, 0.10958974063396454, -1.460906982421875, -0.4629775881767273, -0.21031200885772705, -0.8350735306739807, -0.17850328981876373, -0.13298195600509644, 0.30578866600990295, -0.3791956305503845, 1.0464701652526855, -1.43612802028656, -0.11647796630859375, 0.8565804958343506, -0.7723352313041687, 0.05163147300481796, 0.6791306734085083, -0.7480161786079407, -0.8161079287528992, -0.4333478808403015, -0.2624768018722534, -0.7665619254112244, 0.11850685626268387, 0.7910934090614319, 0.12542085349559784, -0.5879648327827454, 0.2718989849090576, 0.405560702085495, 0.2652285695075989, -1.0730568170547485, -0.1752503663301468, -0.14079715311527252, 0.12743915617465973, -0.8658123016357422, -1.7999579906463623, 0.7479440569877625, -0.8587698936462402, 0.5650872588157654, 0.7163465023040771, 1.777452826499939, 0.8129635453224182, -0.2235315591096878, -0.3081201910972595, -0.3143942356109619, 0.1314515322446823, -0.259674608707428, -0.16949407756328583, -0.7196316719055176, 0.6643394231796265, 0.6592906713485718, -0.5757312178611755, 0.6402335166931152, 1.1260151863098145, 0.9416854977607727, -0.009525035507977009, 0.48294639587402344, 0.31985339522361755, 0.2746402323246002, -0.7279033064842224, -0.20518144965171814, 0.37413290143013, 0.4970884323120117, -0.3209000825881958, 0.3095230758190155, -1.2692159414291382, -0.6393072009086609, -0.8138726353645325, 0.11180106550455093, -0.7065592408180237, -0.660727858543396, -0.05430002138018608, -0.4929383397102356, -0.20877066254615784, 0.7396066188812256, 1.078047752380371, -0.7805209159851074, -0.1396370381116867, -0.6945233345031738, 0.3377683460712433, -0.09638947248458862, -0.5878768563270569, -0.420600026845932, 0.3911234438419342, 0.3971922993659973, -0.06240781396627426, -0.49046313762664795, 0.41962048411369324, -0.4864615499973297, 1.158436894416809, 0.15726472437381744, 0.5970656275749207, 0.2747124135494232, 0.525924026966095, -0.27379536628723145, -0.5256510972976685, -0.4821538031101227, 0.39911895990371704, -0.3827432692050934, 0.71247798204422, 1.7336219549179077, 0.03605014830827713, -0.4676452577114105, 0.5175527334213257, 0.38224148750305176, -0.04326242581009865, 1.513331413269043, 0.7448962926864624, -0.030401282012462616, -0.6393955945968628, 0.14643433690071106, -1.0469509363174438, 0.3321456015110016, 0.33892157673835754, -1.623430609703064, -0.48279961943626404, -0.6284748315811157, -0.4633570909500122, 0.2205958217382431, 0.7906930446624756, 0.2411300390958786, 0.012492765672504902, 0.8815699815750122, -0.4327567517757416, 1.1218154430389404, -0.6567403674125671, 0.19578386843204498, 0.22828441858291626, -0.053873103111982346, -0.09707903861999512, -0.8070220947265625, -0.004746623337268829, -0.4501339793205261, -0.3972550332546234, 0.47573262453079224, 0.7586911916732788, 0.3366222083568573, -1.4030753374099731, -0.7044420838356018, 0.9932758212089539, 0.06441890448331833, 0.3514314591884613, -0.5575075745582581, 0.028095385059714317, 1.4533857107162476, -0.21708939969539642, 0.39599618315696716, -1.3422714471817017, 0.17849168181419373, -0.2515469789505005, -0.019766217097640038, -0.5449092388153076, 0.4815099239349365, 0.7627009749412537, 0.06635431945323944, 0.5730007290840149, -0.19706560671329498, -0.5295948386192322, -0.6813445091247559, -0.13636018335819244, 1.5762659311294556, 0.691355288028717, 0.6558045148849487, -0.2639612555503845, 1.1475439071655273, -0.5426895022392273, 0.2735845446586609, -0.8412476181983948, -0.8380201458930969, -0.4324939548969269, 0.4727894365787506, 0.12000788003206253, 1.227502703666687, -0.669742226600647, -0.16030804812908173, -0.8630326390266418, -1.6217124462127686, 0.9739218354225159, -0.2366846799850464, -0.6191433072090149, -2.057135581970215, 0.07191629707813263, -1.3149317502975464, 0.06131764128804207, 0.5236256718635559, -0.424299418926239, 0.41400814056396484, 0.6407412886619568, 0.2541406750679016, 0.2640617787837982, -0.2763274312019348, -0.5233621001243591, -0.13192082941532135, 0.9962037205696106, -0.026076581329107285, 0.368510365486145, -1.3512578010559082, -1.1264622211456299, 0.1308647096157074, -2.271559715270996, 0.39818018674850464, -0.29339736700057983, -0.11915414035320282, 1.3011165857315063, -0.883932888507843, -0.6681366562843323, 0.23760733008384705, -0.14758415520191193, -0.18630807101726532, 0.7805038690567017, 0.09283356368541718, -0.7910717725753784, 0.3706047236919403, -0.09443825483322144, -0.577881395816803, 1.164533257484436, 0.26536938548088074, -1.4694585800170898, -0.8267273902893066, 0.029501140117645264, 0.21546369791030884, 0.20382362604141235, -0.1598692238330841, 0.23879681527614594, 1.271929144859314, 0.6688237190246582, -0.8797469735145569, -0.8024813532829285, -0.43438106775283813, 1.2389531135559082, 0.6234656572341919, 1.388267993927002, -0.04185545817017555, -0.5743934512138367, -0.17221234738826752, 0.6346803903579712, 0.5823872685432434, -0.586384654045105, -0.2501492202281952, 0.03398897126317024, 0.3237946033477783, 0.548672616481781, 1.3479200601577759, 0.029961051419377327, 0.32519564032554626, -0.45411965250968933, -0.7654971480369568, -1.3411414623260498, -0.04869924858212471, 1.450717806816101, 1.0980589389801025, -1.9328558444976807, -0.8284053206443787, 0.34180691838264465, -0.23487593233585358, 0.5119115710258484, 0.3545525074005127, -0.25693264603614807, 1.6654505729675293, -0.7015256285667419, -0.0714755654335022, -0.3651680052280426, 0.14407894015312195, 0.12369097769260406, 0.00860059354454279, 0.013771750032901764, -0.9266918301582336, -0.2742002010345459, 0.18654130399227142, -0.05887067690491676, 0.5404409170150757, 0.19412803649902344, -0.08384911715984344, 0.7999525666236877, -1.2839174270629883, 0.1095234602689743, 0.7399839162826538, -0.8619446754455566, -0.9053007960319519, 1.0295875072479248, -0.615339457988739, -0.22355452179908752, 0.1885553002357483, 0.3696145713329315, 0.46613070368766785, -1.1886398792266846, -0.5171360969543457, -0.4731668531894684, 0.019470030441880226, -0.36786919832229614, -0.2313312292098999, 0.6670587062835693, 0.5355671644210815, -0.024668708443641663, 0.4822743833065033, -0.13699327409267426, 0.4043554961681366, -0.6253469586372375, -0.12311766296625137, -0.17352506518363953, -0.039712172001600266, 1.6029040813446045, 1.3590141534805298, 0.7559326887130737, 0.9507368206977844, 0.40379300713539124, -0.492972195148468, -0.4878684878349304, 1.0519412755966187, 0.03493700176477432, 1.1793726682662964, -0.5790505409240723, -0.6637220978736877, 0.8856211304664612, 0.3055959641933441, 0.6892223358154297, 0.8402653336524963, 0.32207581400871277, 1.0667341947555542, -0.3234317898750305, 0.6726730465888977, -0.1118202805519104, -0.5389100909233093, 0.6075603365898132, 0.3523877263069153, -0.6155989170074463, -0.5122479796409607, -0.8505234122276306, -0.8483777046203613, 0.674259603023529, -0.49889588356018066, -0.1371231973171234, 0.8744460344314575, 0.255755752325058, -0.1313149631023407, -0.156898632645607, 0.03869812190532684, 0.6097394824028015, -0.48270606994628906, -0.8009946942329407, -1.2350560426712036, 0.7784345746040344, 0.7100101709365845, 0.6387956142425537, 1.2302719354629517, 1.0847688913345337, 0.5136447548866272, -1.171505093574524, 1.183811902999878, 0.3805888295173645, -0.40228262543678284, -0.6056700348854065, 0.828133761882782, 0.07768191397190094, 0.19744138419628143, -1.3651573657989502, -0.3359643816947937, -1.2284754514694214, -0.23759029805660248, -1.02316153049469, -0.7615762948989868, -0.670378565788269, 0.424529105424881, -0.7603481411933899, 0.24322837591171265, 0.4032425284385681, 0.9565532803535461, 0.1684092879295349, -0.7767345309257507, -1.7351837158203125, 0.08229513466358185, -0.4314400255680084, 0.8268707394599915, -0.11922499537467957, -0.3151073753833771, -1.88833749294281, -0.7614784240722656, -0.20228369534015656, 0.5208753347396851, 0.2614690661430359, 0.11381811648607254, -0.16138793528079987, -0.6440057158470154, -1.3125211000442505, -0.3250526487827301, -0.6448934674263, 0.7486203908920288, -0.13532321155071259, 0.5333409309387207, 0.41329026222229004, -0.7838543057441711, 0.256989985704422, 0.7782288193702698, -0.1895604282617569, 0.3087118864059448, 0.5152343511581421, -0.05085108056664467, -0.5864274501800537, -0.01879013143479824, -0.7697075605392456, -0.24457064270973206, -0.04997807368636131, -0.9364479780197144, -1.4491502046585083, -0.36612316966056824, -0.14857810735702515, -0.4280657172203064, -0.6886945366859436, 1.258747935295105, 1.4664065837860107, -0.5676177740097046, 1.339448094367981, 0.6998212933540344, -0.886501133441925, -0.2476062774658203, 0.6120306849479675, -0.4531440734863281, 0.7335525751113892, 1.5115402936935425, 0.3828405439853668, 0.7725690007209778, -0.030981501564383507, -0.31662246584892273, 0.6816363334655762, -0.7730178833007812, -0.8245038390159607, 0.23376987874507904, -0.0751817524433136, 0.33299821615219116, -0.07157150655984879, -1.2118834257125854, -0.7807992100715637, 0.1036575585603714, 0.713655948638916, -1.189038872718811, 0.10342108458280563, -0.444670706987381, -0.06434863805770874, 0.0349288135766983, 0.8622862100601196, -1.4281740188598633, 0.9422693848609924, 0.32641613483428955, 1.1195440292358398, 0.5921396017074585, -0.8226333856582642, 0.6754828095436096, 0.9463910460472107, 1.5064747333526611, -0.7259688973426819, -0.14742685854434967, 1.3174887895584106, 0.8048906922340393, -0.7161825299263, 1.673825979232788, 1.2165346145629883, 0.6932182908058167, -0.19337788224220276, 0.11820372194051743, -0.2992381751537323, 1.4026747941970825, -1.0821071863174438, -0.4947219491004944, -0.5773685574531555, 0.38389843702316284, 0.07314381748437881, -0.7412781119346619, 0.1507573127746582, 0.5764662623405457, -0.3462548553943634, 0.3796944320201874, -0.3903128206729889, -0.5075119733810425, 0.6230483055114746, 0.782686173915863, 0.9429289698600769, 0.3007262647151947, -1.180747151374817, -0.6882616281509399, 0.1664300560951233, 1.144241213798523, 0.2907981276512146, -0.5177870392799377, -0.5968665480613708, -0.2169698178768158, 0.4067552387714386, 0.6815940141677856, -0.3566875755786896, 0.4322454631328583, -1.7473666667938232, 0.004533248022198677, -0.47497349977493286, 0.7018519043922424, -0.4851669669151306, -0.6851882338523865, -1.1711933612823486, -0.535573422908783, -0.6280344128608704, 0.543501615524292, -0.6147797703742981, -0.9046716094017029, -0.4621613025665283, 0.24576140940189362, 1.0343124866485596, -0.7078781723976135, 0.190312922000885, 0.29671087861061096, 0.7631804347038269, -0.07454459369182587, -0.23978671431541443, 0.992155134677887, 1.2206324338912964, 0.8069177865982056, -0.697333037853241, -1.0574710369110107, 0.2019154131412506, 0.0948319360613823, 0.9719380736351013, -0.20846325159072876, 0.16817332804203033, -0.7689371705055237, -0.9535418748855591, -1.3589234352111816, -0.022143961861729622, 0.9333581328392029, 0.34733185172080994, -0.6662053465843201, -0.6092243194580078, -0.9486125707626343, 0.3430173397064209, 0.19599463045597076, -1.1963598728179932, -0.2092323750257492, -0.5564200282096863, -0.16494831442832947, -0.2218547761440277, -1.0160539150238037, 0.5265766978263855, -0.6274312734603882, 1.216627836227417, -0.3876480460166931, 0.16496898233890533, -0.41392990946769714, -0.2550834119319916, 0.10766508430242538, 1.994275689125061, -0.33453649282455444, -0.010870635509490967, -0.5253394842147827, -0.018794365227222443, -0.08320906013250351, 0.9483657479286194, 1.6663901805877686, 0.30928853154182434, -0.292860746383667, 0.11945340782403946, -0.40246710181236267, -0.028058534488081932, -0.456298291683197, -0.057790547609329224, -0.3622921109199524, 0.13450752198696136, 2.126661539077759, 0.2836121618747711, 1.0842493772506714, -0.3744853436946869, 0.6370078921318054, -0.6434490084648132, -0.36727821826934814, -0.1059960350394249, -1.5205799341201782, -1.0740605592727661]",B01-BA Anthropology.txt,1,"Bachelor of Arts in Anthropology / BA Anthropology / BA ANTHRO

Description:
Anthropology is the systematic study of cultures covering all human experiences (biological to social) from the distant past to the present in all places in the world. The Bachelor of Arts in Anthropology (BA ANTHRO) program includes intensive coursework and fieldwork designed to equip students with cross-cultural knowledge and skills in teaching, research and community development work/advocacy for indigenous peoples, and heritage preservation.

The Bachelor of Arts in Anthropology (BA ANTHRO) builds competencies for these jobs: Archaeologists, Heritage Conservationists, Cultural Documenters, Anthropological Researchers, Museum Curators, Tour Guides, Tour Organizers, Journalist, Writers, Advocates for Indigenous People and Heritage Preservation

The core courses for BA Anthropology (BA ANTHRO) are: General Anthropology, Peoples and Cultures of the Philippines.

The major courses for BA Anthropology (BA ANTHRO) are: Cultural Anthropology, Linguistic Anthropology, Physical Anthropology, Archaeology Theory and Methods, Anthropological Theory, Quantitative Research Methods, Qualitative Research Methods, Cebuano Society and Culture, Gender, Society and Culture, Field Methods in Cultural Anthropology, Marriage, Family and Kinship, Heritage Studies, Environment, Society and Culture, Health, Society and Culture, Applied Anthropology, Economic Anthropology, Political Anthropology, Religion, Society and Culture, Social Change and Development.

The elective courses for BA Anthropology (BA ANTHRO) are: Anthropology of Justice and Human Rights, Introduction to Folklore and Expressive Culture, Peasant Societies and Development, Anthropology of Sex and Culture, Peoples of Southeast Asia, Anthropology of Art, Anthropology of Globalization, Visual Anthropology, Anthropology of Magic and Witchcraft, Anthropology of Youth and Aging, Introduction to Museology, Heritage and Sustainable Cultural Tourism, Approaches to Community Development, Urban Society and Culture, Disaster and Recovery."
